sequence,score
香港 新 加 病 病 肺炎 六 十 五 現在 一 日 最 第 一 現在 數目 五 百 一 十 八,1.4789222832389988
啤酒 那裡 發生 它 現在 調查 哪裡 來 困難 說 多 職員 或者 表演 病徵 有 再 病徵 開始 工作 仍然 有,5.34401618664406
可能 人 傳播 傳播 傳播 持續 現在 最 重要 甚麼 追蹤 接觸 人 想 抽出 檢測 後 再 傳播 不,4.237220344904871
這 醫院 這 工作 影響 嚴重,1.0913383454109455
再 提醒 甚麼 全部 病 要 你 醫護 合作 要,1.5690582579860162
再 加 有 一 康復 離開 能 現在 全部 計算 一 百 一 十 有 危險 仍然 四,2.1519797273829733
內地 習近平 主席 美國 特朗普 聯絡 對話 現在 新冠肺炎 情況 發展 溝通 內地 能 支持 美國 會,4.706944692862964
希望 它 美國 實際 行動 內地 美國 關係 要 改善 要 他 特朗普 網絡 說 現在 兩 個 合作 仍然,4.277496230655639
我們 說 國 二 十 我們 合作 稅金 減,1.5740940999117718
美國 累計 超 八 萬 五 千 新冠肺炎 証實 有 比 內地 第 一 一 日 新 加 一 萬 六 千 數目 死亡 一 千 二 百,2.597045673510305
如果 下 星期 消息 多 會 報告 報告 會,1.4573724766346263
小西灣 發現 有 火藥 再 彈殼 警察 說 拘捕 有 四 關於 收藏 違法 違法,3.477640191596835
有 三 拘捕 年齡 二 十 一 至 二 十 三 晚上 警察 小西灣 小路 石屋 拘捕 拘捕 拘捕,3.402012737753561
警察 多 準備 防 再 警察 控制,1.1141848071728482
消息 星期 四 晚 發佈 後 多 湧到 關口 出入 名字 路蓮花 返回 內地,3.6047672975461182
想 問 為甚麼 回去 為甚麼 老婆 分娩 我 快 心急 我 隔離 十 四 日 後 嬰兒 出生 了,3.520134817704177
幫 幫 幫 這 情況 旅遊 汽車 公司 或者 這些 類型 衝擊 會,2.660507975160763
天氣 情況 雲 多 間中 下雨 今 晚上 明早 狂風 雷暴 看 困難 明天 早上 下雨 減少 氣溫 二 十 一 至 二 十 五 和緩風 東 南,5.369514181828674
空氣 質素 健康 請看 低 低 至 中等 新聞報告 完,2.767984251353317
 管理 喫飯 餐廳 經濟 方法 開始 完 限制 <X> 食飯 坐 坐 人 數 六 <X> 活動 各種 <X> 活動 地方 一 樣 <BAD> 暫時 關閉,4.153928687943213
香港 再 加 四 二 <X> 新 <MUMBLE> 肺 發炎 另 三 一 真 <X> 暫時 <X> 懷疑 証實 肺 發炎 有 多 去 外 遊覽 有,2.2934715958361074
美國 寫 全部 全部 超 十 萬 <X> 政府 特朗普 簽約 <MUMBLE> 二 萬 二 千 刺激 經濟 <BAD> 處理 <X> 病 情況,2.701715771722123
擠迫 一起 坐 <X> 或者 <X> 某些人 <BAD> 陌生 一 人 坐着另 一 人 過來坐 本地 文化 餐廳 <X> 想 管理 病 今日 六 時間 開始,4.685824916311082
一 桌 要 兩 張 枱分開 一 點 五 米 <X> 最 多 坐 四 人 餐廳 內 一定 要 戴口罩 忽然 食 另 <X> 計算,2.2211456201116233
餐廳 內 負責 <MUMBLE> 新 <BAD> <X> 急 規矩 嚴 面對面坐下 開始 完 要 首先 分開 分開 坐 未來 膠 板 加裝很多膠版 餐廳 食 安心 不,3.974633797926419
家 羣組 羣組 酒樓 新 規則 <BAD> 以前 人 多 依然 代表 團體 擔心 說 新 規則 <MUMBLE> 經濟 影響 誇張 不 估 減少 經濟 不,4.731036242995339
<BAD> 碗 筷子 各種 熱 清除 <X> 負責,1.7122384279004617
防 病 工作 緊張 留意 有,0.91266319247648
名字 L 記 記者 彩 雲 村 酒樓 內 開始 說 新 計劃 <X> 一 小時 <MUMBLE> 情況,1.9786858394987186
現在 我 彩 雲 村 這 內 酒樓 看 開始 完 規則 情況 晚上 來 食飯 人 差不多 昨天 外 外賣 看 比 昨天 多 <BAD>,3.4438021189247454
餐廳 內 準備 完善 包括 甚麼 客人 分開 人們圍圈坐 一 半 <X> 圓形枱 圓形枱 八 十 能 現在 開 開 開 三 八 桌 桌 桌 兩 張 枱分開 一 點 五 米,4.584575811559245
規矩 有 一 桌 坐 最 多 四 人 <X> <BAD> 六 人 酒樓 安排 甚麼 分開 桌 桌 二 人 各坐一邊 要 明白,2.542390480158426
 剛剛 酒樓 <X> 記者 問 家 內 八 人 想 一 羣 來到 喫飯 酒樓 説 分開 每邊各四 他 覺得 不 方便 變 決定 入 不,3.691980638196556
現在 要 留意 繼續 <BAD> 新 情況 時間 交給 <BAD> 新聞,1.964679112626425
新 計劃 說 <X> 六 活動 各種 包括 電影 健身 中 心 各種 下午 晚上 時間 六 點 <X> 關閉 兩 星期,3.5634731518731355
規則 說 以前 溜冰 依然 開 定 日期 準時 準時 學生 今 上課 完 要 停 溜冰 兩 星期,4.084694561586387
電影 晚上 時間 六 點 要 關閉 下午 四 時 點 之後 全部 取消,2.445897733805518
唱歌 O K 包括 管 沒,0.6470837062909809
明天 晚 十 二 點 開始 <X> <MUMBLE> 禁止 四 人 聚集 超 <X> 十 二 情況 能 批准 容許 規則 詳細 不清楚 例如 <X> 超 四 人 <BAD> 掃墓 可不可以,4.239726786184623
真 容許 聚集 <BAD> 不能 如果 拜祭 超 四 人,1.8291019248837286
有 任何人 違反 會 懲罰 二 千 如果 定 法 法 最 高 懲罰 五 萬 <X> 監禁 六 個 月,2.142608856486803
我 希望 這 病 肺 炎 情況 緊急 嚴重 <BAD> 可不可以 防 減少 病 毒 傳染 機會,2.50514725909894
政府 說 希望 你們 自 明白事理 控制 自,1.8802834764240635
香港 香港 有 加 四 二 新 冠狀 肺 炎 <X> 多 人 外 遊覽 曾經,1.6706405579300911
最 高 危險 土生土長 地方 因為 多 直接 飛機飛抵 香港 不 多 甚麼 轉 不同 飛機 飛機飛抵 其實 全部 一起 飛機 不,5.152560191757429
全部 超 十 萬 有 一 千 七 百 人 死亡 政府 特朗普 簽約 <BAD> 二 萬 二 千 想 刺激 經濟 方法 計劃 有 <MUMBLE> 想 減少 減少 困難 影響,3.7530631084099126
康 文 屋 剛剛 關閉 關閉 免費 外 活動 設施 包括 足球 各種 兩 星期,3.16697559897581
日本 東京 証實 肺 炎 一 日 計算 記 寫 超 <MUMBLE> 全部 星期 六 星期日 回家 休息 <X> 外 逛街 不能,3.5164557611909855
康 文 屋 說 <X> 減少 社 交流 接觸 剛剛 六 點 開始 關閉 免費 外 設施 魚 耕種 關閉 燒烤 露營 地方 期間 兩 星期,4.780289673573819
因為 大家 擁抱 接觸 不,1.687969040194233
健身 多 關門 打籃球 不能 不開心 不會嗎,2.312444799089769
勞工處 提醒 全部 負責 請 這裏 放假 去 <BAD> 外 遊覽 玩樂 各各式各樣 超 四 人 不能 如果 <MUMBLE> 四 人 聚集 不能 規則 星期日 晚 <BAD> 十 二 點 開始,5.0759671143524185
東京 新 加 六 三 <BAD> 新 冠狀 肺 炎 情況 一 日 加 加 加 新 高,0.9664940119513197
解決 全部 全部 經濟 影響 人,1.241287646200089
意大利 新 冠狀 肺 炎 超 比 內地,1.0316255162478
世界 第 二 誇張 八 萬 六 千 全部,0.896979093460997
德國 西班牙 一 日 計算 <BAD> 誇張 超 八 千 幾,1.6275041121142217
我 覺得 政府 有權力的人 衞生 他們 同意 証實 <BAD> 病 毒 其實 沒 分別 檢測 檢測 檢測 有 危險 一 樣 我 人 面對面坐 接近 不能 面對面坐開 一 點,5.201658760352748
 上 網 說 我 感染 <BAD> 肺 炎 名字 約 美國 政府 特朗普 通電話 聯絡,2.3112595041990107
他們倆 同意 七 大 工 各種 國 二 十 幾 組 組 合作 全部 合作 <BAD> 防 肺 炎,1.8514646466968707
巴 有 <MUMBLE> 護士 醫生 團體 免費 食物 給 給 支持,1.8869544129692295
歐洲 五 足球 聯 比賽 因為 新 冠狀 肺 炎 全部 停,1.9573643330857153
外 上 網 説 打機 世界 比賽 給 <BAD>,1.4334340692440644
上 網 招募 三 二 國 足球 包括 名字 <MUMBLE> 瑞士 國 足球 <MUMBLE> 沙 選 甚麼 城,2.3249442765637482
比賽 第 一 贏 完 接下來 另 人 沙 加 好 玩 <MUMBLE> 真 強 合理 合理 輸 我 舒服,2.0406857688056608
空氣 質素 健康 危險 幾 請看 請看,2.609986884637271
香港 男人 <BAD> 地方 祕魯 因為 傳染 影響 新 冠 肺 炎 死亡 香港 人 隔離 <MUMBLE> 不知道 隔離 時間 長 短,3.9534147416997634
今 開始 禁止 有關 四 人 超 聚集 <BAD> 外國 員工 繼續 聚集 豁免 <BAD> 不要 <BAD> 活動 繼續,3.5610274791521004
香港 <X> <BAD> <BAD> 新 加 五 九 冠 肺 炎 情況 <X> 全部 計算 新 六 四 一,1.015624485705251
醫院 管理 屋 承認 有關 最 近 新 加 多 上升 <X> 家居 隔離 病 人 <BAD> 我 想 成功 送進 醫院 情況 <BAD> 擔憂 有 <X> 發現 <X> 另 新 方法 解決,4.805302132188744
越來越多 完成 找 不能 哪裡 傳染 影響 <X>,1.8253780801188382
希望 遲 <BAD> 交 隔離 禁止 <BAD> 多 蔓延 <X>,1.3053984409426476
未來 時間 <X> 兩 星期 重要,1.1185681375085712
擔心 現在 情況 繼續 持續 嚴重 會 <X> 怎樣 努力 加 牀 <X> 一 樣 處理 完善 不能,3.286941176964788
有 年齡 三 一 機器 <BAD> 槍 <BAD> 隊伍 名字 男 警察 有關 身體 不舒服 証明 肺 發炎 聽 說 外 旅遊 沒 嘗試 瞭解 接觸 以前 肺 發炎 女 警察 沒,5.627502446276418
另 一 個 男人 名字 地方 祕魯 感染 新冠 肺炎 死亡 立法 會 議員 說 收到 八 十 留 這兒 祕魯 香港 人 <MUMBLE> 幫 要 求 政府 代表 飛去 接收,6.025408370157535
瞭解 忽然 發生 年齡 六 四 年齡 香港 男人 長期 病 人,2.734515348379113
<X> 幾 日 給 獲得 晚上 飯 有時 薄餅 粥 或者 麵包 要 依靠 附近 繼續 來回 能 香港 人 幫 買 食物,4.152985131725032
限制 人 數量 開始 第 一 日 剛 一 樣 火熱 放假 多 員工 到 去 地方 哪裡 火熱 中 環 人 多 繼續 有時 人 聚集 超 四 人,4.573169619331072
到 愛 丁 廣場 的 隧道 兩 旁 繼續 坐 多 全部 員工,1.692659115136369
銅鑼灣 公園 草 外 <BAD> 一 樣 火熱,1.4654302926303862
老闆 告訴我 最 好 坐 家 因為 現在 病 毒 嚴重 <X> 我 告訴 老闆 知道 現在 我 最後 一 次 外 逛街 旺角 天橋 繼續 <BAD> 兩 旁 滿 坐,4.553913996139844
超 五 個 要 分 先 三 個 再 另 兩 個 三 人 和 二 人 走 分開 離開 喫東西 一起 不 問 條例 感覺 不 方便 是否,2.7780953815479825
這樣 好過 日期 不知道 忽然 加 會 自 管理 理解 能 冷淡 完 人 多 少 車 多 少 安排 合理 但是 影響 多 人 不 方便,4.264154160661699
<X> 變 無辧法 要 延後 有時 新 結婚 希望 遇正好 日期 要 有 意義 變 換 甚麼 到 地方 聚集,3.733973842375946
今日 政府 管理 餐廳 <X> 生意 情況 第 一 日 早上,1.9975824475671071
不 方便 是否 說 不 習慣 為甚麼,1.5370670428107314
好像 朋友 不在 一起 會 不 方便 <X> 確定 談天 不能,2.893144881713727
負責 說 確定 外 一 半 員工 有時 要 出糧 沒 假期 如果 生意 不好 下降 會 再 安排 人 可能 縮減,4.2912430951957345
喫東西 完成 想 繼續 談天 這樣 最 好 口罩 要,2.1188460109524145
餐廳 提醒 如果 提醒 完 市民 這段時間 人 <X>,2.114294994298117
繼續 留意 繼續 會 如果 要 看看 可能 持續 加 方法 計劃 會,2.7330433785324337
新 開始 隔離 計劃 <BAD> 時期 兩 星期 看 情況 香港 <X> 加 減少 減少 有否 醫院 <BAD> 隔離 中 心 壓力 有否 市民 知悉 聚集 不好 再 決定 要否 再 延長,6.625949702492907
超 推車 再 其他哪裡 搶購 <X> 政府 業界 說 雞 蛋 米 貨 足夠,2.4271140451551956
新 星 確定 取消 例如 違規 家 <MUMBLE> 確定 有 簿 蓋章 印度 農村 負責 樹 上 隔離 睡覺,3.7423389418022883
最近 有 人 去 超 推車 拿著 雞 蛋 米 政府 有 其他 說 確定 貨源 充足,2.8957730368791044
灣仔 <X> 真 惠康 超 推車 米 真 很少,1.7593055523979138
C 波 上 網 說 估計 病 今 年 第 二 中 日期 時段 繼續 棘手 未來 時間 香港 亞洲 豁下 區域 全球 繼續 弱,4.297531351423588
<X> 幾 日 後 有 關於 持續 數 說 會 現在 環境 幫 影響 全部 心 理,1.5590925195547114
美國 全部 全部 計算 冠 肺 炎 超 十 二 萬 死亡 人 兩 日 兩 星期 內 加 一 倍 二 千 人 死亡 政府 總統 特朗普 考慮 上 隔離 紐約 州 有 關於 鄰 附近 州,4.425377780164174
衞生 工作 運輸 生意 服務 食物 運輸 員工 包括 不,3.0250893003075476
開始 說 旅遊 提醒 前 政府 特朗普 說 考慮 隔離 三 個 州 區域 隔離,2.734626562742648
日本 傳媒 報道 新 冠 肺 炎 影響 延後 日本 東京 奧運 可能 下 年 七 月 開始,3.133313090623208
日本 <X> 真 <X> 協會 說 東京 <X> 奧運 <X> 委員 會 考慮 <X> 病 情況 準備 活動 之類 時間 確定 七 月 二 四 開始 東京 奧運 今年 延後 下 年 七 月 二 三 開幕,5.696556533984377
國際 奧運 委員 會 <X> 主 席 名字 巴 我 夏天 不 <X> 關於 <X> 限制 不 東京 奧運 繼續 國際 委員 會 <X> 東京 <X> 政府 商量 希望 今 週 <BAD> 商量 完善 完成,6.3654049524593095
<MUMBLE> 情況 雲 多 <BAD> 早上 晚上 有時 落雨 短 時間 有 陽光 明天 <X> 持續 有 霧 氣溫 二 十 至到 二 四,4.063032650904213
涼 普通 <X> 嚴重 東 海 附近 嚴重 偏風,1.815882572390788
星期 二 濕 霧 <X> 早上 下午 和暖 今 週 後期 <X> 雲 多 雨 有時 雨 有時 今 溫度 二 一 濕 巴仙 九 二,3.2833482848710402
今 再次 加 四 一 <X> 肺 發炎 有 下午 計算 全部 証實 真 有 三 九 <X> 病 <X> 入住 <X> 安排 未有 牀,3.0832342887711843
醫院 管理 屋 說 香港 今 情況 病 上升 真 <X> 病 輕微 或者 遲 區域 隔離,2.7753263680877587
美國 有 專家 說 這裡 區域 地方 新 冠 肺 發炎 死亡 人 數目 十 至 二 十 萬 特朗普 說 這 感覺 做 O K,3.4263717439344408
現在 準備 名字 這 香 香港 加 肺 發炎 四 一,1.2359990038426993
有時 人 外地 旅遊 有 全部 計算 六 八 二 另 六 人 出 醫院,2.0877553968156413
內部 承認 有部分 醫 屋 裡面 設施 滿 完 截至 下午 計算 三 九 <X> 病 繼續 等待 入 醫院 繼續 <X> 陸續 現在 開始 康復 持續 轉 第 二 隔離 牀 房 會,5.937188454740995
真 裡面 不知道 <X> 可能 表示 這 情況 <X> 有些 傳染 首先 裡面 不能 可能 有機會 外 地區 爆發 流傳出去,4.8324452516597205
如果 病 不能 到達 多人 地方 聚集,1.8582726466675374
醫生 看到 清單 <X> 全部 完善 完成 醫生 再 看 情況 這 病 適合 不適合 轉至 第 二 房,3.718895395561119
<X> 下 一 步 <X> 看到 互聯 網 找尋 範圍 <X> 關於 哪裡 能 病房 成功 變 第 二 房 真 如果 病 人 加 完成 我 考慮 甚麼 另 一 個 方法 處理 會,4.5690356225781965
最近 有 關於 這些 入 醫院 不能 擔心 感染 遲 區域 爆發 驚嚇 名字 勇 批評 政府 盡快 檢測 証實 接觸 人 不能 <X>,5.611935918640621
<X> 全部 人仕 接觸 有 開始 穿手帶,1.8599969592915775
亞洲 地區 新 冠 肺 發炎 嚴重 日本 政府 名字 三 安全 有 關 擴散 限制 全部 要 美國 韓國 歐洲 國 入 禁止 包括 英國 外 入來 禁止,5.844288676617703
我 正常 <X> 一 星期 工作 三 天 我現在增加 一 星期 五 天 我 真 疲累,2.109482565202045
紐約 負責 名字 說 有 關於 短 時間 持續 病 會 <X> 批評 特朗普 說 考慮 紐約 隔離 嚴格 管理 影響 全部 驚嚇,4.6672642954202646
負責 名字 白 要 求 聯繫 政府 給 <BAD> <BAD> 醫院 <X> 給 四 百 呼吸 機器 如果 提示 紐約 接受 提供 運送 不能 口罩 防 保護罩 不夠 一 星期 裡面 用完,6.449483755799402
食物 環境 衞生 署 <X> 突然 到達 餐廳 查,1.8849012658848232
一 火車 湖 南 <X> 出軌 <X> 真 最少 一 百 死亡 百幾 人 受傷,2.725458590528323
病 新 說 計劃 餐廳 開始 招待 <X> 座位 一 半 客人,2.188526544899753
明天 工作 下午 喫飯 時間 油麻地 白 加 街 <X> 餐廳 真 人 少 排隊 沒,2.5195548242156214
食物 環境 衞生 署 突然 查 提示 <X> 分開 要 相隔 一 點 五 米 客人 說 明白,3.0430843817089976
如果 做 好 比較 好 但是 <X> 有時 地方 困難 最 重要 大家 進來 喫飯 要 遵守 規則 安心 要 做 這樣,4.803210682980552
心 理 感覺 <X> 說話 談天 噴沫 不 餐廳 拒絕 看 有手帶 <X> 人 入 禁止 如果 看 會 立即 報警 處理,4.118394821712872
灣仔 這 茶 餐廳 真 限制 桌 禁止 坐位,1.6931483177165207
桌 桌 膠 板 板 但是 膠 板 有時 高矮不一,1.4207054507820556
這 餐廳 膠 遮掩 <X> 透明 簾,1.3803765001578696
一 點 一 五 米 <X> 真 困難 有 細 店舖 如果 我 這裡 <BAD> <BAD> 幾多 呎 <X>,1.773617057551323
屋 覺得 <X> 如果 <MUMBLE> 飛機 飛到 湖北 武漢 或者 日本 東京 難以 有 比較,3.767309301084077
<X> 研究 <X> 飛機 <X> 香港 人 付款,1.1688487731147
飛機 名字 哥 團隊 朋友 <X> 知道 政府 有 計劃 感覺 開心 話 不 介意 付款,3.58432503489411
<X> 全部 家 人 <X> 保護 裝備 <X> 衣服 口罩 呢 藥物 短缺 很久 如果 回來 不 我 估計 自 全部 <X> 身體 有 精神 有 壓力 會 加,4.984298588187359
或者 看看 另 國 有 沒 飛機 呢,1.012421133828953
再 如果 飛機 乘搭 <BAD> 付款,1.5705680719053285
可能 <X> 貴 但是 我 覺得 滯留 香港 人 要 自 負責 有,1.7246553429106768
有時 人 滯留 遠處 地區 <X> 我 解決 甚麼 回來 香港 帶 去 機場,3.373262538678754
新冠 肺 發炎 影響 香港 運動 教 老師 <X> 收入 <MUMBLE> 減少 內地 奧運 委員 會 副 主席 名字 <X> 話 政府 商討 會,4.618539804786282
